,date,station_name,count(card_id)
23471,2020-02-04,(09121) Las Flores,980
23472,2020-02-21,(09122) Calle 72,2256
23473,2020-05-28,(09123) Calle 76,154
23474,2020-07-15,(09123) Calle 76,171
23475,2020-07-02,(10000) Portal 20 de Julio,2564
23476,2020-09-28,(10000) Portal 20 de Julio,2658
23477,2020-10-09,(10000) Portal 20 de Julio - alimentacion,5265
23478,2020-09-02,(10000) Portal 20 de Julio - alimentacion,4997
23479,2020-08-27,(10000) Portal 20 de Julio - alimentacion,4531
23480,2020-10-10,(10000) Portal 20 de Julio - alimentacion,4334
23481,2020-02-20,(10001) Country Sur,5696
23482,2020-07-28,(10001) Country Sur,1292
23483,2020-01-17,(10002) Av. Primero de Mayo,8162
23484,2020-03-15,(10002) Av. Primero de Mayo,1386
23485,2020-06-05,(10002) Av. Primero de Mayo,2305
23486,2020-09-29,(10005) Bicentenario - alimentacion,257
23487,2020-03-07,(10005) Bicentenario - alimentacion,450
23488,2020-03-03,(10007) Las Nieves,289
23489,2020-01-31,(12001) Carrera 43,1312
23490,2020-02-02,(12001) Carrera 43,183
23491,2020-03-18,(12001) Carrera 43,746
23492,2020-03-16,(12007) Zona Industrial,235
23493,2020-03-17,(14004) Museo del Oro,130
23494,2020-01-18,(14005) Las Aguas,515
23495,2020-07-29,(40001) Juan Pablo II,570
23496,2020-02-14,(40001) Juan Pablo II,1893
23497,2020-08-08,(40001) Juan Pablo II,456
23498,2020-03-01,(40002) Manitas,333
23499,2020-09-15,(40003) Mirador del Paraiso,1803
23500,2020-09-24,(40003) Mirador del Paraiso,1944
23501,2020-03-23,(40003) Mirador del Paraiso,326
23502,2020-02-03,(50003) Corral Molinos,4168
23503,2020-10-01,(50003) Corral Molinos,2028
23504,2020-04-03,(02202) Calle 127,294
23505,2020-04-14,(02204) Pepe Sierra,180
23506,2020-09-05,(02205) Calle 106,62
23507,2020-06-16,(02303) Calle 85,132
23508,2020-04-07,(02303) Calle 85,112
23509,2020-06-12,(03006) NIZA - CALLE 127,128
23510,2020-04-06,(05005) Transversal 86,186
23511,2020-08-19,(05101) Mandalay - Cr.73,99
23512,2020-04-27,(06100) Av. Rojas,52
23513,2020-08-31,(06100) Av. Rojas,137
23514,2020-06-24,(07005) ALQUERIA,572
23515,2020-06-07,(07006) General Santander - alimentacion,83
23516,2020-05-13,(07113) SANTA ISABEL,266
23517,2020-05-08,(07200) Tygua-San José,133
23518,2020-05-27,(07201) Guatoque -Veraguas,98
23519,2020-06-27,(08000) Portal Tunal,350
23520,2020-04-01,(09109) Tercer Milenio,101
23521,2020-04-12,(09110) Avenida Jimenez,77
23522,2020-03-25,(09113) Calle 22,112
23523,2020-05-26,(09117) Calle 45,285
23524,2020-04-22,(09120) Calle 63,241
23525,2020-03-27,(09122) Calle 72,276
23526,2020-09-21,(09122) Calle 72,445
23527,2020-07-24,(09122) Calle 72,421
23528,2020-07-23,(10005) Bicentenario,40
23529,2020-06-29,(10005) Bicentenario - alimentacion,70
23530,2020-01-25,(10006) San Victorino,199
23531,2020-04-01,(10008) San Diego,46
23532,2020-05-03,(40003) Mirador del Paraiso,370
23533,2020-03-12,(50003) Corral Molinos,63
23534,2020-02-05,(03014) SAN MARTIN,160
23535,2020-08-22,(04001) Quirigua,289
23536,2020-06-11,(05105) Pradera,165
23537,2020-10-01,(05105) Pradera,189
23538,2020-06-22,(06105) Quinta Paredes,27
23539,2020-04-29,(06107) Ciudad Universitaria,53
23540,2020-06-14,(07002) MADELENA,198
23541,2020-10-09,(07101) CASTELLANA,72
23542,2020-05-16,(07107) U. NACIONAL,88
23543,2020-06-13,(09106) Nariño,316
23544,2020-07-29,(09108) Hospital,50
23545,2020-04-22,(10004) Policarpa,111
23546,2020-04-27,(10004) Policarpa,79
23547,2020-08-27,(10007) Las Nieves,69
23548,2020-09-03,(10007) Las Nieves,75
23549,2020-10-11,(10008) San Diego,26
23550,2020-01-20,(14001) La Sabana,66
23551,2020-03-15,(14001) La Sabana,44
23552,2020-06-22,(02304) Heroes,95
23553,2020-10-07,(03007) HUMEDAL CORDOBA,69
23554,2020-03-23,(05105) Pradera,60
23555,2020-08-03,(06100) Av. Rojas,90
23556,2020-08-30,(06103) CAN,59
23557,2020-08-05,(06108) Concejo de Bogotá,53
23558,2020-03-10,(07110) PALOQUEMAO,41
23559,2020-10-10,(07200) Tygua-San José,146
23560,2020-07-25,(09116) Avenida 39,75
23561,2020-03-29,(09119) Calle 57,66
23562,2020-06-25,(50006) Corral Carrera 77,11
23563,2020-03-17,(03007) HUMEDAL CORDOBA,259
23564,2020-07-20,(04104) Avenida 68,83
23565,2020-06-22,(12007) Zona Industrial,17
23566,2020-05-21,(02302) Virrey,121
23567,2020-07-19,(04104) Avenida 68,85
23568,2020-04-30,(10004) Policarpa,126
23569,2020-09-14,(12004) Carrera 22,69
23570,2020-04-30,(14001) La Sabana,31
23571,2020-08-13,(14001) La Sabana,36
23572,2020-09-13,(03013) RIO NEGRO,63
23573,2020-05-07,(04107) Escuela Militar,29
23574,2020-07-30,(12000) Puente Aranda,21
23575,2020-08-21,(12000) Puente Aranda,22
23576,2020-06-29,(06100) Av. Rojas,39
23577,2020-06-02,(14001) La Sabana,35
23578,2020-06-13,(50002) Corral Calle 40 Sur,24
23579,2020-03-13,(05107) Américas - Cr.53,46
23580,2020-07-20,(09114) Calle 26,36
23581,2020-07-26,(50002) Corral Calle 40 Sur,1
23582,2020-07-24,(02000) Cabecera Autopista Norte - alimentacion,3929
23583,2020-02-12,(02000) Cabecera Autopista Norte - intermunicipal,6156
23584,2020-06-06,(02000) Cabecera Autopista Norte - intermunicipal,284
23585,2020-02-04,(02101) Toberín,15911
23586,2020-02-26,(02101) Toberín,15491
23587,2020-06-08,(02101) Toberín,1260
23588,2020-10-01,(02101) Toberín,1687
23589,2020-01-05,(02103) Mazurén,205
23590,2020-07-27,(02200) Alcalá,858
23591,2020-02-18,(02201) Prado,5168
23592,2020-01-17,(02303) Calle 85,605
23593,2020-01-15,(02502) Terminal,4588
23594,2020-08-22,(03000) Portal Suba,896
23595,2020-02-05,(03000) Portal Suba - alimentacion,33848
23596,2020-06-19,(03001) LA CAMPIÑA,1310
23597,2020-01-24,(03001) LA CAMPIÑA,7219
23598,2020-04-06,(03001) LA CAMPIÑA,614
23599,2020-07-28,(03001) LA CAMPIÑA,1205
23600,2020-04-14,(03002) SUBA - TV- 91,460
23601,2020-06-17,(03002) SUBA - TV- 91,761
23602,2020-09-12,(03002) SUBA - TV- 91,697
23603,2020-01-15,(03003) 21 ANGELES,1547
23604,2020-07-14,(03003) 21 ANGELES,296
23605,2020-01-27,(03004) GRATAMIRA,211
23606,2020-01-20,(03005) SUBA - AV. BOYACA,2013
23607,2020-09-26,(03005) SUBA - AV. BOYACA,263
23608,2020-02-23,(03006) NIZA - CALLE 127,244
23609,2020-01-24,(03007) HUMEDAL CORDOBA,708
23610,2020-03-04,(03009) Av. Suba- Calle 116,1018
23611,2020-09-05,(03010) PUENTE LARGO,82
23612,2020-10-05,(03012) SUBA - CALLE 95,114
23613,2020-02-13,(04000) Cabecera Calle 80,8817
23614,2020-05-11,(04000) Cabecera Calle 80,667
23615,2020-06-22,(04000) Cabecera Calle 80,267
23616,2020-06-09,(04000) Cabecera Calle 80 - alimentacion,4131
23617,2020-03-21,(04000) Cabecera Calle 80 - alimentacion,1181
23618,2020-04-23,(04000) Cabecera Calle 80 - intermunicipal,197
23619,2020-04-21,(04000) Cabecera Calle 80 - intermunicipal,194
23620,2020-02-19,(04001) Quirigua,2408
23621,2020-06-27,(04001) Quirigua,382
23622,2020-06-30,(04001) Quirigua,513
23623,2020-08-05,(04001) Quirigua,315
23624,2020-06-18,(04003) Avenida Ciudad de Cali,1186
23625,2020-01-12,(04003) Avenida Ciudad de Cali,969
23626,2020-03-03,(04100) Carrera 77,7397
23627,2020-02-09,(04101) Minuto de Dios,382
23628,2020-08-08,(04104) Avenida 68,158
23629,2020-06-28,(04104) Avenida 68,112
23630,2020-03-14,(04105) Carrera 53,561
23631,2020-09-26,(04106) Carrera 47,181
23632,2020-10-12,(04106) Carrera 47,108
23633,2020-05-30,(05000) Portal Américas,2004
23634,2020-06-26,(05000) Portal Américas,3316
23635,2020-05-11,(05001) Patio Bonito,1337
23636,2020-08-05,(05001) Patio Bonito,1857
23637,2020-09-01,(05001) Patio Bonito,2206
23638,2020-10-06,(05001) Patio Bonito,2708
23639,2020-04-07,(05002) Tintal,1240
23640,2020-08-10,(05100) Banderas P. Central,846
23641,2020-01-18,(05100) Banderas P. Central - alimentacion,8591
23642,2020-08-03,(05101) Mandalay - Cr.73,107
23643,2020-07-15,(05102) Av. Américas - Av. Boyacá,141
23644,2020-03-15,(05103) Marsella,312
23645,2020-01-20,(05105) Pradera,922
23646,2020-03-22,(05107) Américas - Cr.53,45
23647,2020-02-09,(05107) Américas - Cr.53,316
23648,2020-02-29,(06000) Portal Eldorado,1209
23649,2020-03-29,(06000) Portal Eldorado,124
23650,2020-05-01,(06000) Portal Eldorado - alimentacion,1403
23651,2020-08-25,(06000) Portal Eldorado - alimentacion,3539
23652,2020-09-03,(06000) Portal Eldorado - alimentacion,4047
23653,2020-06-16,(06001) Modelia,163
23654,2020-03-06,(06002) Normandía,2661
23655,2020-02-17,(06103) CAN,948
23656,2020-03-14,(06105) Quinta Paredes,248
23657,2020-07-14,(07000) Portal Sur - alimentacion,7786
23658,2020-06-15,(07000) Portal Sur - alimentacion,2898
23659,2020-02-05,(07001) PERDOMO,5256
23660,2020-07-14,(07001) PERDOMO,818
23661,2020-02-18,(07002) MADELENA,5751
23662,2020-09-28,(07002) MADELENA,1100
23663,2020-08-13,(07002) MADELENA,796
23664,2020-06-18,(07002) MADELENA,909
23665,2020-06-28,(07003) SEVILLANA,112
23666,2020-05-29,(07004) VENECIA,879
23667,2020-03-04,(07006) General Santander,3121
23668,2020-09-18,(07006) General Santander - alimentacion,531
23669,2020-06-23,(07007) NQS - Calle 38A Sur,296
23670,2020-07-03,(07007) NQS - Calle 38A Sur,275
23671,2020-09-04,(07102) NQS - CALLE 75,110
23672,2020-03-15,(07108) Av. El Dorado,93
23673,2020-03-26,(07108) Av. El Dorado,35
23674,2020-08-08,(07109) CAD,142
23675,2020-02-26,(07111) NQS - RICAURTE,803
23676,2020-10-12,(07111) NQS - RICAURTE,84
23677,2020-04-01,(07200) Tygua-San José,64
23678,2020-03-07,(07200) Tygua-San José,390
23679,2020-08-29,(07201) Guatoque -Veraguas,72
23680,2020-09-30,(07201) Guatoque -Veraguas,116
23681,2020-01-04,(07503) SAN MATEO,18001
23682,2020-06-02,(07503) SAN MATEO,10490
23683,2020-05-16,(07503) SAN MATEO,6005
23684,2020-06-14,(07504) TERREROS,1478
23685,2020-07-09,(07505) LEON XIII,3058
23686,2020-01-12,(07505) LEON XIII,1979
23687,2020-03-08,(07505) LEON XIII,1995
23688,2020-05-07,(07506) DESPENSA,349
23689,2020-01-06,(08000) Portal Tunal - alimentacion,5073
23690,2020-03-01,(08000) Portal Tunal - alimentacion,5997
23691,2020-05-08,(08000) Portal Tunal - alimentacion,4854
23692,2020-06-13,(08000) Portal Tunal - alimentacion,5762
23693,2020-09-06,(08001) Parque el Tunal,165
23694,2020-08-15,(08002) Biblioteca,235
23695,2020-08-09,(08002) Biblioteca,94
23696,2020-05-06,(09000) Cabecera Usme - alimentacion,5882
23697,2020-01-26,(09000) Cabecera Usme - alimentacion,6289
23698,2020-02-17,(09001) Molinos,8489
23699,2020-09-04,(09001) Molinos,3276
23700,2020-01-09,(09002) Consuelo,1171
23701,2020-01-23,(09003) Socorro,1591
23702,2020-04-15,(09003) Socorro,287
23703,2020-06-13,(09003) Socorro,513
23704,2020-03-06,(09004) Santa Lucía,7791
23705,2020-01-13,(09004) Santa Lucía,6390
23706,2020-06-17,(09004) Santa Lucía,2808
23707,2020-04-05,(09004) Santa Lucía,386
23708,2020-09-06,(09004) Santa Lucía,1046
23709,2020-04-13,(09100) Calle 40 Sur,962
23710,2020-03-20,(09101) Quiroga,195
23711,2020-09-11,(09101) Quiroga,686
23712,2020-02-06,(09103) Olaya,4321
23713,2020-03-27,(09103) Olaya,417
23714,2020-09-25,(09104) Restrepo,1892
23715,2020-05-27,(09106) Nariño,346
23716,2020-08-30,(09107) Hortúa,155
23717,2020-08-03,(09109) Tercer Milenio,174
23718,2020-03-21,(09110) Avenida Jimenez,93
23719,2020-02-23,(07506) DESPENSA,321
23720,2020-05-01,(09001) Molinos,763
23721,2020-06-26,(09113) Calle 22,280
23722,2020-03-11,(09113) Calle 22,834
23723,2020-06-24,(09117) Calle 45,324
23724,2020-08-03,(09118) Marly,444
23725,2020-01-03,(09118) Marly,1226
23726,2020-04-18,(09118) Marly,324
23727,2020-02-11,(09121) Las Flores,1002
23728,2020-02-14,(09122) Calle 72,2397
23729,2020-03-17,(10000) Portal 20 de Julio,6682
23730,2020-03-24,(10000) Portal 20 de Julio - alimentacion,4540
23731,2020-05-18,(10000) Portal 20 de Julio - alimentacion,3849
23732,2020-01-14,(10001) Country Sur,4902
23733,2020-04-11,(10001) Country Sur,387
23734,2020-02-24,(10002) Av. Primero de Mayo,9394
23735,2020-08-26,(10002) Av. Primero de Mayo,2145
23736,2020-07-31,(10002) Av. Primero de Mayo,2276
23737,2020-08-24,(10003) Ciudad Jardín,182
23738,2020-06-03,(10003) Ciudad Jardín,192
23739,2020-08-24,(10004) Policarpa,164
23740,2020-02-24,(10005) Bicentenario,179
23741,2020-02-22,(10005) Bicentenario - alimentacion,486
23742,2020-08-15,(10005) Bicentenario - alimentacion,182
23743,2020-10-03,(10006) San Victorino,99
23744,2020-05-27,(10007) Las Nieves,69
23745,2020-02-08,(12001) Carrera 43,646
23746,2020-04-16,(12001) Carrera 43,153
23747,2020-03-14,(12007) Zona Industrial,184
23748,2020-06-02,(12007) Zona Industrial,87
23749,2020-04-19,(14001) La Sabana,26
23750,2020-01-17,(14004) Museo del Oro,221
23751,2020-01-23,(14004) Museo del Oro,227
23752,2020-07-11,(14004) Museo del Oro,30
23753,2020-08-06,(40001) Juan Pablo II,583
23754,2020-10-05,(40001) Juan Pablo II,703
23755,2020-06-22,(40001) Juan Pablo II,204
23756,2020-03-25,(40002) Manitas,191
23757,2020-04-23,(40002) Manitas,204
23758,2020-06-06,(40003) Mirador del Paraiso,1531
23759,2020-05-08,(40003) Mirador del Paraiso,1221
23760,2020-05-04,(40003) Mirador del Paraiso,1178
23761,2020-01-12,(02000) Cabecera Autopista Norte - intermunicipal,593
23762,2020-03-29,(02001) Centro Comercial Santa Fe,31
23763,2020-09-04,(02205) Calle 106,102
23764,2020-01-19,(02205) Calle 106,166
23765,2020-08-25,(02205) Calle 106,59
23766,2020-05-14,(02302) Virrey,118
23767,2020-05-23,(02303) Calle 85,111
23768,2020-04-25,(02502) Terminal,82
23769,2020-10-04,(03001) LA CAMPIÑA,403
23770,2020-05-21,(03006) NIZA - CALLE 127,101
23771,2020-09-06,(04101) Minuto de Dios,101
23772,2020-05-24,(04102) Avenida Boyaca,51
23773,2020-08-15,(04103) Las Ferias,144
23774,2020-02-23,(04104) Avenida 68,344
23775,2020-10-11,(05005) Transversal 86,177
23776,2020-01-12,(05105) Pradera,215
23777,2020-04-15,(06102) Salitre El Greco,50
23778,2020-09-27,(06102) Salitre El Greco,31
23779,2020-03-23,(06109) Centro Memoria,38
23780,2020-05-18,(07006) General Santander - alimentacion,372
23781,2020-05-25,(07010) Bosa,254
23782,2020-02-01,(07102) NQS - CALLE 75,291
23783,2020-08-22,(07104) Simon Bolivar,143
23784,2020-08-03,(07105) MOVISTAR ARENA,58
23785,2020-04-01,(07109) CAD,146
23786,2020-04-27,(07200) Tygua-San José,77
23787,2020-05-26,(07200) Tygua-San José,186
23788,2020-05-20,(07506) DESPENSA,481
23789,2020-09-06,(09000) Cabecera Usme,598
23790,2020-04-23,(09105) Río Fucha,54
23791,2020-06-18,(09111) Calle 19,237
23792,2020-03-30,(09115) Calle 34,139
23793,2020-04-10,(09116) Avenida 39,55
23794,2020-03-31,(09120) Calle 63,264
23795,2020-05-19,(09121) Las Flores,170
23796,2020-08-03,(09123) Calle 76,146
23797,2020-01-25,(12002) CDS - Carrera 32,136
23798,2020-05-06,(02202) Calle 127,286
23799,2020-07-01,(03012) SUBA - CALLE 95,94
23800,2020-07-10,(04106) Carrera 47,203
23801,2020-08-18,(04106) Carrera 47,184
23802,2020-05-18,(06104) Gobernación,51
23803,2020-03-08,(06106) Recinto Ferial,227
23804,2020-09-08,(07005) ALQUERIA,498
23805,2020-08-02,(07008) NQS - Calle 30 Sur,84
23806,2020-05-12,(08000) Portal Tunal,314
23807,2020-06-17,(09106) Nariño,404
23808,2020-07-13,(09111) Calle 19,159
23809,2020-04-15,(09121) Las Flores,142
23810,2020-02-23,(10005) Bicentenario - alimentacion,164
23811,2020-05-10,(02205) Calle 106,32
23812,2020-05-23,(04001) Quirigua,261
23813,2020-07-19,(04103) Las Ferias,59
23814,2020-10-08,(06100) Av. Rojas,187
23815,2020-05-23,(06107) Ciudad Universitaria,40
23816,2020-06-08,(06107) Ciudad Universitaria,56
23817,2020-08-10,(06107) Ciudad Universitaria,63
23818,2020-05-17,(07105) MOVISTAR ARENA,23
23819,2020-09-11,(07105) MOVISTAR ARENA,69
23820,2020-03-25,(07108) Av. El Dorado,33
23821,2020-08-12,(07105) MOVISTAR ARENA,66
23822,2020-04-01,(09115) Calle 34,145
23823,2020-03-17,(12002) CDS - Carrera 32,152
23824,2020-08-08,(07101) CASTELLANA,35
23825,2020-03-09,(12004) Carrera 22,16
23826,2020-05-27,(12004) Carrera 22,66
23827,2020-09-19,(07101) CASTELLANA,47
23828,2020-08-31,(03010) PUENTE LARGO,80
23829,2020-09-29,(03010) PUENTE LARGO,100
23830,2020-07-12,(09121) Las Flores,122
23831,2020-03-22,(09116) Avenida 39,65
23832,2019-12-31,(03000) Portal Suba,55
23833,2020-04-02,(06109) Centro Memoria,54
23834,2020-09-20,(09108) Hospital,27
23835,2020-10-06,(50002) Corral Calle 40 Sur,46
23836,2020-04-05,(02001) Centro Comercial Santa Fe,36
23837,2020-07-24,(12004) Carrera 22,50
23838,2020-08-12,(50002) Corral Calle 40 Sur,29
23839,2020-08-07,(09108) Hospital,35
23840,2020-04-14,(07101) CASTELLANA,37
23841,2020-04-16,(12003) Ricaurte,14
23842,2020-09-27,(06104) Gobernación,12
23843,2020-04-15,(02000) Cabecera Autopista Norte,416
23844,2020-05-28,(02000) Cabecera Autopista Norte - alimentacion,4023
23845,2020-09-29,(02000) Cabecera Autopista Norte - alimentacion,5034
23846,2020-07-21,(02000) Cabecera Autopista Norte - intermunicipal,571
23847,2020-01-15,(02001) Centro Comercial Santa Fe,4271
23848,2020-09-18,(02104) Calle 146,703
23849,2020-04-20,(02104) Calle 146,277
23850,2020-05-05,(02105) Calle 142,420
23851,2020-01-14,(02200) Alcalá,9838
23852,2020-02-03,(02202) Calle 127,3456
23853,2020-01-23,(02202) Calle 127,3290
23854,2020-03-03,(02300) Calle 100,1864
23855,2020-07-19,(02300) Calle 100,165
23856,2020-08-02,(02300) Calle 100,180
23857,2020-05-28,(02302) Virrey,122
23858,2020-01-10,(02303) Calle 85,479
23859,2020-06-10,(03000) Portal Suba,1373
23860,2020-07-23,(03000) Portal Suba,1166
23861,2020-06-27,(03000) Portal Suba - alimentacion,5766
23862,2020-08-31,(03000) Portal Suba - alimentacion,7211
23863,2020-08-04,(03001) LA CAMPIÑA,975
23864,2020-01-22,(03001) LA CAMPIÑA,7094
23865,2020-07-02,(03001) LA CAMPIÑA,1402
23866,2020-05-19,(03001) LA CAMPIÑA,985
23867,2020-06-05,(03002) SUBA - TV- 91,759
23868,2020-05-08,(03003) 21 ANGELES,227
23869,2020-03-11,(03004) GRATAMIRA,235
23870,2020-08-13,(03007) HUMEDAL CORDOBA,37
23871,2020-08-17,(03007) HUMEDAL CORDOBA,18
23872,2020-09-14,(03007) HUMEDAL CORDOBA,50
23873,2020-01-21,(03010) PUENTE LARGO,728
23874,2020-03-06,(03010) PUENTE LARGO,1098
23875,2020-02-06,(03010) PUENTE LARGO,1257
23876,2020-06-27,(03010) PUENTE LARGO,67
23877,2020-03-05,(03011) SUBA - CALLE 100,799
23878,2020-03-07,(03013) RIO NEGRO,424
23879,2020-07-06,(04000) Cabecera Calle 80,1057
23880,2020-07-25,(04000) Cabecera Calle 80 - alimentacion,2755
23881,2020-03-26,(04000) Cabecera Calle 80 - alimentacion,2077
23882,2020-09-17,(04000) Cabecera Calle 80 - intermunicipal,615
23883,2020-06-24,(04001) Quirigua,448
23884,2020-03-19,(04003) Avenida Ciudad de Cali,3128
23885,2020-04-28,(04003) Avenida Ciudad de Cali,748
23886,2020-01-27,(04100) Carrera 77,6627
23887,2020-03-19,(04101) Minuto de Dios,779
23888,2020-06-18,(04101) Minuto de Dios,289
23889,2020-02-03,(04101) Minuto de Dios,2127
23890,2020-06-17,(04102) Avenida Boyaca,226
23891,2020-01-20,(04104) Avenida 68,1649
23892,2020-10-02,(04104) Avenida 68,322
23893,2020-10-08,(04104) Avenida 68,294
23894,2020-10-03,(04105) Carrera 53,186
23895,2020-10-09,(04106) Carrera 47,238
23896,2020-07-24,(04108) El Polo,98
23897,2020-01-12,(05000) Portal Américas - alimentacion,9278
23898,2020-02-02,(05000) Portal Américas - alimentacion,10189
23899,2020-05-06,(05000) Portal Américas - alimentacion,8880
23900,2020-07-29,(05001) Patio Bonito,1766
23901,2020-04-11,(05002) Tintal,866
23902,2020-02-19,(05005) Transversal 86,3263
23903,2020-04-19,(05100) Banderas P. Central,89
23904,2020-01-20,(05100) Banderas P. Central - alimentacion,15048
23905,2020-05-21,(05100) Banderas P. Central - alimentacion,2584
23906,2020-02-24,(05101) Mandalay - Cr.73,1338
23907,2020-01-23,(05102) Av. Américas - Av. Boyacá,1596
23908,2020-10-12,(05103) Marsella,149
23909,2020-03-19,(05103) Marsella,1252
23910,2020-01-11,(05103) Marsella,1138
23911,2020-05-07,(05103) Marsella,217
23912,2020-05-27,(05103) Marsella,350
23913,2020-01-25,(05105) Pradera,574
23914,2020-10-11,(06000) Portal Eldorado - alimentacion,1671
23915,2020-07-30,(06001) Modelia,144
23916,2020-08-31,(06001) Modelia,168
23917,2020-02-25,(06100) Av. Rojas,2264
23918,2020-01-16,(06101) El Tiempo,1029
23919,2020-06-27,(06101) El Tiempo,88
23920,2020-04-30,(06101) El Tiempo,64
23921,2020-01-17,(06105) Quinta Paredes,542
23922,2020-08-03,(06106) Recinto Ferial,70
23923,2020-03-15,(06109) Centro Memoria,95
23924,2020-10-12,(06111) Universidades,154
23925,2020-06-11,(07000) Portal Sur - alimentacion,8345
23926,2020-10-01,(07000) Portal Sur - alimentacion,10520
23927,2020-09-28,(07000) Portal Sur - alimentacion,10196
23928,2020-08-24,(07001) PERDOMO,955
23929,2020-04-29,(07001) PERDOMO,642
23930,2020-05-16,(07001) PERDOMO,579
23931,2020-01-20,(07002) MADELENA,4831
23932,2020-06-10,(07002) MADELENA,850
23933,2020-04-22,(07003) SEVILLANA,220
23934,2020-08-19,(07004) VENECIA,887
23935,2020-09-14,(07004) VENECIA,1017
23936,2020-09-28,(07004) VENECIA,1127
23937,2020-06-15,(07005) ALQUERIA,163
23938,2020-06-09,(07006) General Santander - alimentacion,426
23939,2020-05-08,(07007) NQS - Calle 38A Sur,161
23940,2020-04-22,(07007) NQS - Calle 38A Sur,123
23941,2020-07-22,(07008) NQS - Calle 30 Sur,284
23942,2020-04-02,(07009) SENA,276
23943,2020-02-20,(07009) SENA,3252
23944,2020-06-26,(07009) SENA,618
